ID	Xt	Yt	GUSg10	CATGUSg10	GUSg40	CATGUSg40
10395	376851.302	6399907.963	2.05454699514551	Moderado	3.2915075412257	Alto
10396	379351.302	6399907.963	2.02430036460905	Moderado	3.24305062457076	Alto
10397	381851.302	6399907.963	1.99239761364541	Bajo	3.19194050363862	Alto
10398	384351.302	6399907.963	1.96201760063689	Bajo	3.14326990026165	Alto
10399	386851.302	6399907.963	1.9324458672891	Bajo	3.09589420939093	Alto
10400	389351.302	6399907.963	1.9040054738068	Bajo	3.05033099285532	Alto
10401	391851.302	6399907.963	1.87710194125413	Bajo	3.00722991972729	Alto
10402	394351.302	6399907.963	1.85251558533801	Bajo	2.96784110258153	Moderado
10403	396851.302	6399907.963	1.82932396381517	Bajo	2.93068673360576	Moderado
10404	399351.302	6399907.963	1.80885749824734	Bajo	2.89789822795565	Moderado
10405	401851.302	6399907.963	1.79095668138222	Bajo	2.86922004544396	Moderado
10406	404351.302	6399907.963	1.77548801745624	Bajo	2.84443831784885	Moderado
10407	406851.302	6399907.963	1.76659681270347	Bajo	2.83019407443973	Moderado
10408	409351.302	6399907.963	1.76437972427769	Bajo	2.82664216577554	Moderado
10409	411851.302	6399907.963	1.767040773832	Bajo	2.83090532680145	Moderado
10410	414351.302	6399907.963	1.7775690857277	Bajo	2.84777231406578	Moderado
10411	416851.302	6399907.963	1.78840109348669	Bajo	2.8651258403222	Moderado
10412	419351.302	6399907.963	1.79926897058099	Bajo	2.88253683140566	Moderado
10413	421851.302	6399907.963	1.8282472990897	Bajo	2.92896185212501	Moderado
10414	424351.302	6399907.963	1.86701592975443	Bajo	2.99107152423156	Moderado
10415	426851.302	6399907.963	1.91417055550294	Bajo	3.06661606354928	Alto
10416	429351.302	6399907.963	1.96885976109575	Bajo	3.15423145178704	Alto
10417	431851.302	6399907.963	2.02475419940991	Moderado	3.24377769514789	Alto
10418	434351.302	6399907.963	2.09125671208647	Moderado	3.35031871002979	Alto
10419	436851.302	6399907.963	2.15572221586286	Moderado	3.45359631445075	Alto
10420	439351.302	6399907.963	2.2195657172349	Moderado	3.55587743370518	Alto
10421	441851.302	6399907.963	2.28186690495337	Moderado	3.65568767396116	Alto
10422	444351.302	6399907.963	2.34449232571879	Moderado	3.75601735500951	Alto
10423	446851.302	6399907.963	2.37853876194344	Moderado	3.81056178833234	Alto
10424	449351.302	6399907.963	2.41394359169501	Moderado	3.8672824495771	Alto
10425	451851.302	6399907.963	2.45499340733301	Moderado	3.93304671686213	Alto
10426	454351.302	6399907.963	2.49404088212107	Moderado	3.99560311398247	Alto
10427	456851.302	6399907.963	2.5061900040029	Moderado	4.01506673607912	Muy alto
10428	459351.302	6399907.963	2.5198323504737	Moderado	4.03692259354782	Muy alto
10429	461851.302	6399907.963	2.53455551839094	Moderado	4.06050999181362	Muy alto
10430	464351.302	6399907.963	2.53936199543705	Moderado	4.06821025638843	Muy alto
10431	466851.302	6399907.963	2.52009523364875	Moderado	4.03734374816496	Muy alto
10432	469351.302	6399907.963	2.4966076850988	Moderado	3.99971528633871	Alto
10433	471851.302	6399907.963	2.48607531004256	Moderado	3.98284178964745	Alto
10434	474351.302	6399907.963	2.4686351430567	Moderado	3.95490159587732	Alto
10436	479351.302	6399907.963	2.38926326094824	Moderado	3.82774307911496	Alto
10437	481851.302	6399907.963	2.37781204840466	Moderado	3.80939754964669	Alto
10438	484351.302	6399907.963	2.34692141133771	Moderado	3.7599088958951	Alto
10439	486851.302	6399907.963	2.31454094960593	Moderado	3.7080334536539	Alto
10440	489351.302	6399907.963	2.28171596062117	Moderado	3.65544585208562	Alto
10441	491851.302	6399907.963	2.26705426076206	Moderado	3.63195692933649	Alto
10442	494351.302	6399907.963	2.24198743130349	Moderado	3.59179836475146	Alto
10443	496851.302	6399907.963	2.20362958590125	Moderado	3.53034679527899	Alto
10444	499351.302	6399907.963	2.16429754513743	Moderado	3.467334506394	Alto
10446	504351.302	6399907.963	2.083122494927	Moderado	3.33728720615783	Alto
10447	506851.302	6399907.963	2.0332166443013	Moderado	3.2573350395372	Alto
10449	511851.302	6399907.963	1.9233269010994	Bajo	3.08128507849614	Alto
10450	514351.302	6399907.963	1.86910050636087	Bajo	2.99441114101159	Moderado
10451	516851.302	6399907.963	1.81130769519404	Bajo	2.90182359045484	Moderado
10452	519351.302	6399907.963	1.75668531833807	Bajo	2.81431526586264	Moderado
10453	521851.302	6399907.963	1.70451782050795	Bajo	2.73073980474132	Moderado
10454	524351.302	6399907.963	1.65782824889629	Bajo	2.65594031005004	Moderado
10455	526851.302	6399907.963	1.61700413848701	Bajo	2.59053763608178	Moderado
10456	529351.302	6399907.963	1.58376364362519	Bajo	2.53728436917172	Moderado
10457	531851.302	6399907.963	1.55904282307604	Bajo	2.49768013161712	Moderado
10458	534351.302	6399907.963	1.53843827104651	Bajo	2.46467040317138	Moderado
10460	539351.302	6399907.963	1.50999998243818	Bajo	2.41911055877014	Moderado
10461	541851.302	6399907.963	1.49185192604276	Bajo	2.39003628369867	Moderado
10462	544351.302	6399907.963	1.48095815476555	Bajo	2.37258380858077	Moderado
10463	546851.302	6399907.963	1.46641756641244	Bajo	2.34928891372989	Moderado
10464	549351.302	6399907.963	1.45546995221557	Bajo	2.33175017902458	Moderado
10465	551851.302	6399907.963	1.4530563719493	Bajo	2.32788347864414	Moderado
10466	554351.302	6399907.963	1.45265391669055	Bajo	2.32723872117579	Moderado
10467	556851.302	6399907.963	1.45321566243277	Bajo	2.3281386715547	Moderado
10468	559351.302	6399907.963	1.45375394931619	Bajo	2.32900103943448	Moderado
10469	561851.302	6399907.963	1.45127143305467	Bajo	2.32502389945409	Moderado
10470	564351.302	6399907.963	1.44330577665085	Bajo	2.31226244002485	Moderado
10471	566851.302	6399907.963	1.4306945542842	Bajo	2.29205850522951	Moderado
10472	569351.302	6399907.963	1.41713925788282	Bajo	2.27034210719427	Moderado
10473	571851.302	6399907.963	1.40315684531903	Bajo	2.24794144344358	Moderado
10474	574351.302	6399907.963	1.39437317182663	Bajo	2.23386947156451	Moderado
10475	576851.302	6399907.963	1.38403059476506	Bajo	2.21730004264694	Moderado
10476	579351.302	6399907.963	1.37134970534552	Bajo	2.19698449705345	Moderado
10477	581851.302	6399907.963	1.36147651552179	Bajo	2.18116705465006	Moderado
10478	584351.302	6399907.963	1.35413462391311	Bajo	2.16940490384314	Moderado
10480	589351.302	6399907.963	1.36328772638453	Bajo	2.18406872310911	Moderado
10481	591851.302	6399907.963	1.36877263090015	Bajo	2.19285586918984	Moderado
10482	594351.302	6399907.963	1.37739897344293	Bajo	2.20667578744913	Moderado
10483	596851.302	6399907.963	1.38568240378664	Bajo	2.21994633979373	Moderado
10484	599351.302	6399907.963	1.39370181699025	Bajo	2.23279392084116	Moderado
10485	321851.302	6402407.963	2.49309475658319	Moderado	3.99408736411145	Alto
10486	324351.302	6402407.963	2.47755365785716	Moderado	3.9691895916212	Alto
10487	326851.302	6402407.963	2.45977243791879	Moderado	3.94070301056094	Alto
10488	329351.302	6402407.963	2.4424448690201	Moderado	3.91294320568137	Alto
10489	331851.302	6402407.963	2.42395544547553	Moderado	3.88332203995789	Alto
10491	336851.302	6402407.963	2.38382027405306	Moderado	3.81902308757686	Alto
10492	339351.302	6402407.963	2.36324995555244	Moderado	3.78606820329815	Alto
10493	341851.302	6402407.963	2.34191932685966	Moderado	3.75189525647958	Alto
10494	344351.302	6402407.963	2.32074924168018	Moderado	3.71797951000053	Alto
10495	346851.302	6402407.963	2.29967409600974	Moderado	3.68421586231051	Alto
10496	349351.302	6402407.963	2.27957218052921	Moderado	3.65201138777009	Alto
10497	351851.302	6402407.963	2.26065822454568	Moderado	3.62171009561114	Alto
10498	354351.302	6402407.963	2.24084148372536	Moderado	3.58996248798439	Alto
10499	356851.302	6402407.963	2.22158135918617	Moderado	3.55910661303216	Alto
10500	359351.302	6402407.963	2.20193636362224	Moderado	3.52763415160937	Alto
10501	361851.302	6402407.963	2.17976467374968	Moderado	3.49211377432442	Alto
10502	364351.302	6402407.963	2.15596680849119	Moderado	3.45398816651477	Alto
10503	366851.302	6402407.963	2.13092998762863	Moderado	3.41387767750082	Alto
10504	369351.302	6402407.963	2.10595080328517	Moderado	3.37385952564816	Alto
10505	371851.302	6402407.963	2.07834625498294	Moderado	3.32963538323447	Alto
10506	374351.302	6402407.963	2.0485475261627	Moderado	3.28189603199914	Alto
10507	376851.302	6402407.963	2.02050185861012	Moderado	3.23696519008306	Alto
10508	379351.302	6402407.963	1.99285153771342	Bajo	3.19266771722708	Alto
10509	381851.302	6402407.963	1.96359303943817	Bajo	3.14579384773396	Alto
10510	384351.302	6402407.963	1.93684598219674	Bajo	3.10294345744171	Alto
10511	386851.302	6402407.963	1.90965088473773	Bajo	3.05937527984237	Alto
10512	389351.302	6402407.963	1.88286701397727	Bajo	3.01646591208413	Alto
10513	391851.302	6402407.963	1.85759350992679	Bajo	2.9759762424042	Moderado
10514	394351.302	6402407.963	1.83486468552958	Bajo	2.9395633021875	Moderado
10515	396851.302	6402407.963	1.81415448137844	Bajo	2.90638431270472	Moderado
10516	399351.302	6402407.963	1.79533727196206	Bajo	2.8762380143503	Moderado
10517	401851.302	6402407.963	1.77907634109522	Bajo	2.85018702758679	Moderado
10518	404351.302	6402407.963	1.7650934488904	Bajo	2.8277855954224	Moderado
10519	406851.302	6402407.963	1.75653655310449	Bajo	2.81407693503383	Moderado
10520	409351.302	6402407.963	1.75119434109855	Bajo	2.80551839091392	Moderado
10521	411851.302	6402407.963	1.75153515922668	Bajo	2.80606440200131	Moderado
10522	414351.302	6402407.963	1.75768599412261	Bajo	2.81591840850135	Moderado
10523	416851.302	6402407.963	1.76335938344085	Bajo	2.82500751854332	Moderado
10524	419351.302	6402407.963	1.7718702701246	Bajo	2.8386424695901	Moderado
10525	421851.302	6402407.963	1.79779808280125	Bajo	2.880180380942	Moderado
10526	424351.302	6402407.963	1.83291660770482	Bajo	2.93644236464446	Moderado
10527	426851.302	6402407.963	1.87765440581743	Bajo	3.00811500110079	Alto
10528	429351.302	6402407.963	1.9323235049323	Bajo	3.09569817755466	Alto
10529	431851.302	6402407.963	1.98757870351412	Bajo	3.18422032051547	Alto
10530	434351.302	6402407.963	2.03890368892223	Moderado	3.2664460261933	Alto
10531	436851.302	6402407.963	2.09789691365894	Moderado	3.3609567113034	Alto
10532	439351.302	6402407.963	2.1597177899841	Moderado	3.45999746389277	Alto
10533	441851.302	6402407.963	2.21191390327367	Moderado	3.54361876869682	Alto
10534	444351.302	6402407.963	2.24161236537936	Moderado	3.5911974866403	Alto
10535	446851.302	6402407.963	2.27041656030702	Moderado	3.63734353491632	Alto
10536	449351.302	6402407.963	2.30280561281274	Moderado	3.68923274009276	Alto
10537	451851.302	6402407.963	2.34170870835768	Moderado	3.75155783300411	Alto
10538	454351.302	6402407.963	2.36184125322523	Moderado	3.78381137766004	Alto
10539	456851.302	6402407.963	2.37281545331754	Moderado	3.80139270456475	Alto
10540	459351.302	6402407.963	2.38656607313723	Moderado	3.82342202243383	Alto
10541	461851.302	6402407.963	2.40257810160361	Moderado	3.84907425261984	Alto
10542	464351.302	6402407.963	2.40741725998322	Moderado	3.85682687465151	Alto
10543	466851.302	6402407.963	2.40868374938534	Moderado	3.85885586665209	Alto
10544	469351.302	6402407.963	2.4019022387558	Moderado	3.84799147979173	Alto
10545	471851.302	6402407.963	2.39970987764352	Moderado	3.84447918576721	Alto
10546	474351.302	6402407.963	2.39677425081856	Moderado	3.83977613548146	Alto
10547	476851.302	6402407.963	2.36851912757448	Moderado	3.79450973298208	Alto
10548	479351.302	6402407.963	2.35074059577939	Moderado	3.76602745848861	Alto
10549	481851.302	6402407.963	2.34955988396831	Moderado	3.76413588733479	Alto
10550	484351.302	6402407.963	2.34896857697377	Moderado	3.76318857805625	Alto
10551	486851.302	6402407.963	2.31766513027356	Moderado	3.71303857850719	Alto
10554	494351.302	6402407.963	2.2838397610332	Moderado	3.6588483077553	Alto
10555	496851.302	6402407.963	2.26046291113836	Moderado	3.6213971918155	Alto
10556	499351.302	6402407.963	2.22683379130162	Moderado	3.56752132438148	Alto
10558	504351.302	6402407.963	2.1512803270888	Moderado	3.4464801421599	Alto
10559	506851.302	6402407.963	2.09650987017004	Moderado	3.3587345844236	Alto
10560	509351.302	6402407.963	2.03942161966267	Moderado	3.26727578231084	Alto
10561	511851.302	6402407.963	1.97755996072714	Bajo	3.16816969353305	Alto
10562	514351.302	6402407.963	1.91770914688963	Bajo	3.07228509923556	Alto
10563	516851.302	6402407.963	1.85955359753477	Bajo	2.97911642034043	Moderado
10564	519351.302	6402407.963	1.80369317254801	Bajo	2.88962466837057	Moderado
10566	524351.302	6402407.963	1.70195010490889	Bajo	2.72662617031096	Moderado
10567	526851.302	6402407.963	1.65920001211723	Bajo	2.65813795702388	Moderado
10568	529351.302	6402407.963	1.62089647427938	Bajo	2.59677339152754	Moderado
10569	531851.302	6402407.963	1.59048923887708	Bajo	2.54805917624264	Moderado
10571	536851.302	6402407.963	1.55460389991459	Bajo	2.49056871041558	Moderado
10572	539351.302	6402407.963	1.5442009700207	Bajo	2.47390259264	Moderado
10573	541851.302	6402407.963	1.52946584858111	Bajo	2.45029604411426	Moderado
10574	544351.302	6402407.963	1.51531962970516	Bajo	2.42763295282454	Moderado
10575	546851.302	6402407.963	1.50579688325732	Bajo	2.4123769417329	Moderado
10576	549351.302	6402407.963	1.49905824690964	Bajo	2.40158124204417	Moderado
10577	551851.302	6402407.963	1.49637549079935	Bajo	2.39728330581339	Moderado
10578	554351.302	6402407.963	1.49463266113531	Bajo	2.39449118813693	Moderado
10579	556851.302	6402407.963	1.49496160735069	Bajo	2.39501817970788	Moderado
10580	559351.302	6402407.963	1.49184751799479	Bajo	2.39002922174138	Moderado
10581	561851.302	6402407.963	1.4891687129706	Bajo	2.38573761538756	Moderado
10582	564351.302	6402407.963	1.4826765132081	Bajo	2.37533672189234	Moderado
10583	566851.302	6402407.963	1.47353049331106	Bajo	2.36068424933541	Moderado
10584	569351.302	6402407.963	1.46722773015539	Bajo	2.35058684464889	Moderado
10585	571851.302	6402407.963	1.46090225298653	Bajo	2.34045305075061	Moderado
10586	574351.302	6402407.963	1.460758309832	Bajo	2.34022244518171	Moderado
10587	576851.302	6402407.963	1.46513990190479	Bajo	2.34724201853983	Moderado
10588	579351.302	6402407.963	1.46778465134235	Bajo	2.35147906580084	Moderado
10589	581851.302	6402407.963	1.46943136260429	Bajo	2.35411719603087	Moderado
10590	584351.302	6402407.963	1.46206436028076	Bajo	2.34231481635231	Moderado
10591	586851.302	6402407.963	1.45324051234005	Bajo	2.32817848259695	Moderado
10592	589351.302	6402407.963	1.4397102775271	Bajo	2.30650223472985	Moderado
10593	591851.302	6402407.963	1.42919301114077	Bajo	2.28965294303417	Moderado
10594	594351.302	6402407.963	1.42568332391912	Bajo	2.28403021355429	Moderado
10595	596851.302	6402407.963	1.42524302851287	Bajo	2.28332483389957	Moderado
10596	599351.302	6402407.963	1.4252669703579	Bajo	2.2833631901716	Moderado
10597	321851.302	6404907.963	2.45174718313274	Moderado	3.92784607094799	Alto
10598	324351.302	6404907.963	2.43528043829101	Moderado	3.90146535784966	Alto
10599	326851.302	6404907.963	2.41920634921211	Moderado	3.8757137028393	Alto
10600	329351.302	6404907.963	2.40164418282534	Moderado	3.84757805871002	Alto
10601	331851.302	6404907.963	2.3840728840557	Moderado	3.8194277839555	Alto
10602	334351.302	6404907.963	2.36446483389834	Moderado	3.78801451129045	Alto
10603	336851.302	6404907.963	2.34425620727662	Moderado	3.7556390791001	Alto
10604	339351.302	6404907.963	2.32368856165217	Moderado	3.72268847692935	Alto
10605	341851.302	6404907.963	2.30273712266788	Moderado	3.68912301477187	Alto
10606	344351.302	6404907.963	2.28131047428531	Moderado	3.65479623864991	Alto
10607	346851.302	6404907.963	2.25975158139881	Moderado	3.62025759889913	Alto
10608	349351.302	6404907.963	2.24009589025406	Moderado	3.58876800251422	Alto
10609	351851.302	6404907.963	2.2216007117263	Moderado	3.55913761696244	Alto
10610	354351.302	6404907.963	2.20168832760716	Moderado	3.52723678303321	Alto
10611	356851.302	6404907.963	2.18274064587787	Moderado	3.4968814602063	Alto
10612	359351.302	6404907.963	2.16282162491468	Moderado	3.46496999365474	Alto
10613	361851.302	6404907.963	2.14117461990575	Moderado	3.43029019299786	Alto
10614	364351.302	6404907.963	2.11640041995343	Moderado	3.39060043843709	Alto
10615	366851.302	6404907.963	2.09171906829083	Moderado	3.35105943240655	Alto
10616	369351.302	6404907.963	2.06699378941254	Moderado	3.31144805234121	Alto
10617	371851.302	6404907.963	2.04098391848675	Moderado	3.26977867875139	Alto
10618	374351.302	6404907.963	2.01328842895886	Moderado	3.22540884303852	Alto
10619	376851.302	6404907.963	1.98560130033007	Bajo	3.18105240198758	Alto
10620	379351.302	6404907.963	1.9589801751789	Bajo	3.13840376245875	Alto
10621	381851.302	6404907.963	1.9331114542341	Bajo	3.09696051960627	Alto
10622	384351.302	6404907.963	1.90850413318289	Bajo	3.05753811505637	Alto
10623	386851.302	6404907.963	1.88505676540032	Bajo	3.01997402522995	Alto
10624	389351.302	6404907.963	1.86022062989479	Bajo	2.98018504619735	Moderado
10625	391851.302	6404907.963	1.8373765581327	Bajo	2.94358747278827	Moderado
10626	394351.302	6404907.963	1.81687790014808	Bajo	2.9107473929552	Moderado
10627	396851.302	6404907.963	1.7978996183436	Bajo	2.8803430469721	Moderado
10628	399351.302	6404907.963	1.78076292950256	Bajo	2.85288904339602	Moderado
10629	401851.302	6404907.963	1.76576171367101	Bajo	2.82885619569103	Moderado
10630	404351.302	6404907.963	1.75342319838745	Bajo	2.80908915400285	Moderado
10631	406851.302	6404907.963	1.74515636756437	Bajo	2.79584519508612	Moderado
10632	409351.302	6404907.963	1.73718785949763	Bajo	2.78307916712181	Moderado
10633	411851.302	6404907.963	1.72857835809021	Bajo	2.7692862293717	Moderado
10634	414351.302	6404907.963	1.72494661843365	Bajo	2.76346796456902	Moderado
10635	416851.302	6404907.963	1.72402315087684	Bajo	2.76198851414296	Moderado
10636	419351.302	6404907.963	1.72733800993635	Bajo	2.76729911721908	Moderado
10637	421851.302	6404907.963	1.74438780215517	Bajo	2.79461390719331	Moderado
10638	424351.302	6404907.963	1.7770339215322	Bajo	2.84691494891937	Moderado
10639	426851.302	6404907.963	1.82424260927965	Bajo	2.92254609880265	Moderado
10640	429351.302	6404907.963	1.87727803439028	Bajo	3.00751203149546	Alto
10641	431851.302	6404907.963	1.93724821056827	Bajo	3.10358785142312	Alto
10642	434351.302	6404907.963	1.99339160041178	Bajo	3.19353293006894	Alto
10643	436851.302	6404907.963	2.0444186403184	Moderado	3.27528130917922	Alto
10644	439351.302	6404907.963	2.09465415680537	Moderado	3.35576162028669	Alto
10645	441851.302	6404907.963	2.13178346440162	Moderado	3.41524499849235	Alto
10646	444351.302	6404907.963	2.16162379285824	Moderado	3.46305099484078	Alto
10647	446851.302	6404907.963	2.18243257881226	Moderado	3.49638791828584	Alto
10648	449351.302	6404907.963	2.19855803677549	Moderado	3.52222186933056	Alto
10649	451851.302	6404907.963	2.21503692117488	Moderado	3.54862203072855	Alto
10650	454351.302	6404907.963	2.22641161891567	Moderado	3.56684497889251	Alto
10651	456851.302	6404907.963	2.23789426173884	Moderado	3.58524086155422	Alto
10654	464351.302	6404907.963	2.27063686821892	Moderado	3.63769648140776	Alto
10655	466851.302	6404907.963	2.2918092800786	Moderado	3.67161595536807	Alto
10656	469351.302	6404907.963	2.31489858536782	Moderado	3.70860640759949	Alto
10657	471851.302	6404907.963	2.31565445330423	Moderado	3.70981735337914	Alto
10658	474351.302	6404907.963	2.31517329895932	Moderado	3.7090465152535	Alto
10659	476851.302	6404907.963	2.32651518280114	Moderado	3.72721689358277	Alto
10660	479351.302	6404907.963	2.32504995310637	Moderado	3.72486950771067	Alto
10661	481851.302	6404907.963	2.32430014669768	Moderado	3.72366827286206	Alto
10663	486851.302	6404907.963	2.34064791986467	Moderado	3.7498583862002	Alto
10664	489351.302	6404907.963	2.33944142814708	Moderado	3.74792551408959	Alto
10665	491851.302	6404907.963	2.33466178438073	Moderado	3.74026823803871	Alto
10666	494351.302	6404907.963	2.32148779325064	Moderado	3.71916271392309	Alto
10667	496851.302	6404907.963	2.32104113289088	Moderado	3.718447137231	Alto
10668	499351.302	6404907.963	2.30178417645125	Moderado	3.68759633776434	Alto
10669	501851.302	6404907.963	2.26613994866275	Moderado	3.63049214650259	Alto
10670	504351.302	6404907.963	2.21974880605959	Moderado	3.55617075298608	Alto
10672	509351.302	6404907.963	2.10131025351392	Moderado	3.36642508652187	Alto
10673	511851.302	6404907.963	2.03472206022573	Moderado	3.25974680616004	Alto
10675	516851.302	6404907.963	1.90766047952401	Bajo	3.05618653128294	Alto
10676	519351.302	6404907.963	1.84607088973333	Bajo	2.95751631359698	Moderado
10677	521851.302	6404907.963	1.78595036253067	Bajo	2.86119962230805	Moderado
10678	524351.302	6404907.963	1.73816432290297	Bajo	2.7846435200765	Moderado
10679	526851.302	6404907.963	1.69523994980344	Bajo	2.71587609928092	Moderado
10680	529351.302	6404907.963	1.65542662572724	Bajo	2.65209276565666	Moderado
10681	531851.302	6404907.963	1.63518540406652	Bajo	2.61966511425842	Moderado
10682	534351.302	6404907.963	1.61081472930541	Bajo	2.58062183126198	Moderado
10683	536851.302	6404907.963	1.59075857588698	Bajo	2.54849067029037	Moderado
10684	539351.302	6404907.963	1.57837098442088	Bajo	2.52864500561362	Moderado
10685	541851.302	6404907.963	1.56600201222091	Bajo	2.5088291701182	Moderado
10686	544351.302	6404907.963	1.55424882380491	Bajo	2.48999985718638	Moderado
10687	546851.302	6404907.963	1.54450958498814	Bajo	2.47439701233205	Moderado
10688	549351.302	6404907.963	1.5399895030667	Bajo	2.4671555699282	Moderado
10689	551851.302	6404907.963	1.53880493821307	Bajo	2.46525782596905	Moderado
10690	554351.302	6404907.963	1.5358003423617	Bajo	2.46044428316546	Moderado
10691	556851.302	6404907.963	1.53100993313853	Bajo	2.45276976020694	Moderado
10692	559351.302	6404907.963	1.52692898428444	Bajo	2.44623183532115	Moderado
10693	561851.302	6404907.963	1.52477880258515	Bajo	2.44278711524663	Moderado
10694	564351.302	6404907.963	1.52092599486018	Bajo	2.43661468613617	Moderado
10695	566851.302	6404907.963	1.5164654827632	Bajo	2.42946867816477	Moderado
10696	569351.302	6404907.963	1.51671567357093	Bajo	2.42986949884803	Moderado
10697	571851.302	6404907.963	1.52373715303824	Bajo	2.44111833018254	Moderado
10698	574351.302	6404907.963	1.5418622841421	Bajo	2.47015587756161	Moderado
10699	576851.302	6404907.963	1.57082706866792	Bajo	2.51655920000786	Moderado
10700	579351.302	6404907.963	1.60105837655621	Bajo	2.5649915688612	Moderado
10701	581851.302	6404907.963	1.62232679376326	Bajo	2.59906484914749	Moderado
10702	584351.302	6404907.963	1.61860186892535	Bajo	2.59309729609397	Moderado
10703	586851.302	6404907.963	1.58870531535223	Bajo	2.54520122373588	Moderado
10704	589351.302	6404907.963	1.54560714711253	Bajo	2.47615537269954	Moderado
10705	591851.302	6404907.963	1.50652777554858	Bajo	2.4135478750307	Moderado
10706	594351.302	6404907.963	1.48163788391982	Bajo	2.37367277546377	Moderado
10707	596851.302	6404907.963	1.46359284600731	Bajo	2.34476354218214	Moderado
10708	599351.302	6404907.963	1.45599962574105	Bajo	2.33259874778823	Moderado
10709	321851.302	6407407.963	2.40362768811027	Moderado	3.85075575316959	Alto
10710	324351.302	6407407.963	2.3897886396971	Moderado	3.8285847673888	Alto
10711	326851.302	6407407.963	2.37618232515619	Moderado	3.80678663523338	Alto
10712	329351.302	6407407.963	2.35896760343735	Moderado	3.77920761830579	Alto
10713	331851.302	6407407.963	2.34290787036625	Moderado	3.75347896248116	Alto
10714	334351.302	6407407.963	2.32424730337941	Moderado	3.72358361469605	Alto
10715	336851.302	6407407.963	2.30425648185816	Moderado	3.69155711934309	Alto
10716	339351.302	6407407.963	2.2830305121771	Moderado	3.65755184253992	Alto
10717	341851.302	6407407.963	2.26139070694397	Moderado	3.62288357635579	Alto
10718	344351.302	6407407.963	2.24022911485492	Moderado	3.58898143631713	Alto
10719	346851.302	6407407.963	2.21913261004561	Moderado	3.55518357000527	Alto
10720	349351.302	6407407.963	2.19973257499129	Moderado	3.52410355001439	Alto
10721	351851.302	6407407.963	2.18109914957943	Moderado	3.49425168466064	Alto
10722	354351.302	6407407.963	2.1619606266202	Moderado	3.46359062273456	Alto
10723	356851.302	6407407.963	2.14418833623929	Moderado	3.43511834736104	Alto
10724	359351.302	6407407.963	2.12590302407924	Moderado	3.40582418032048	Alto
10725	361851.302	6407407.963	2.10332504216423	Moderado	3.36965289880951	Alto
10726	364351.302	6407407.963	2.07860910092227	Moderado	3.33005647819775	Alto
10727	366851.302	6407407.963	2.05340071394541	Moderado	3.28967112997622	Alto
10728	369351.302	6407407.963	2.0264891714046	Moderado	3.24655722436666	Alto
10729	371851.302	6407407.963	2.00040522801656	Moderado	3.20476918224863	Alto
10730	374351.302	6407407.963	1.97597995259705	Bajo	3.16563842572186	Alto
10731	376851.302	6407407.963	1.95040212462174	Bajo	3.12466121085754	Alto
10732	379351.302	6407407.963	1.92457352504251	Bajo	3.08328224483962	Alto
10733	381851.302	6407407.963	1.90010497174899	Bajo	3.0440821545624	Alto
10734	384351.302	6407407.963	1.87742904419803	Bajo	3.00775395826676	Alto
10735	386851.302	6407407.963	1.85729562576574	Bajo	2.97549901410773	Moderado
10736	389351.302	6407407.963	1.83760476810524	Bajo	2.9439530788549	Moderado
10737	391851.302	6407407.963	1.81665643854745	Bajo	2.91039259818521	Moderado
10738	394351.302	6407407.963	1.79760440982878	Bajo	2.8798701052214	Moderado
10739	396851.302	6407407.963	1.78039340832152	Bajo	2.85229704829594	Moderado
10740	399351.302	6407407.963	1.76503456710093	Bajo	2.82769126326327	Moderado
10741	401851.302	6407407.963	1.75184722301574	Bajo	2.80656434691251	Moderado
10742	404351.302	6407407.963	1.74007416878969	Bajo	2.78770320776122	Moderado
10743	406851.302	6407407.963	1.72832935712499	Bajo	2.76888731488753	Moderado
10744	409351.302	6407407.963	1.71699042390862	Bajo	2.75072166363724	Moderado
10745	411851.302	6407407.963	1.70160111222697	Bajo	2.72606706309799	Moderado
10746	414351.302	6407407.963	1.6819096673159	Bajo	2.69452018703453	Moderado
10747	416851.302	6407407.963	1.66748314421984	Bajo	2.67140803156836	Moderado
10748	419351.302	6407407.963	1.66044342783988	Bajo	2.66012998360573	Moderado
10749	421851.302	6407407.963	1.66683056904528	Bajo	2.67036256698986	Moderado
10751	426851.302	6407407.963	1.75762937485742	Bajo	2.81582770104185	Moderado
10752	429351.302	6407407.963	1.8171355096509	Bajo	2.91116009883306	Moderado
10753	431851.302	6407407.963	1.87706054717221	Bajo	3.00716360392477	Alto
10754	434351.302	6407407.963	1.93783934147955	Bajo	3.10453487860571	Alto
10755	436851.302	6407407.963	1.99340550090562	Bajo	3.19355519949398	Alto
10756	439351.302	6407407.963	2.03122140394095	Moderado	3.25413854478281	Alto
10757	441851.302	6407407.963	2.05580581885677	Moderado	3.29352425232965	Alto
10758	444351.302	6407407.963	2.08190225704318	Moderado	3.33533231186427	Alto
10759	446851.302	6407407.963	2.10158795744535	Moderado	3.36686998487984	Alto
10760	449351.302	6407407.963	2.10208502499929	Moderado	3.367666316921	Alto
10761	451851.302	6407407.963	2.09841890451645	Moderado	3.36179297197205	Alto
10762	454351.302	6407407.963	2.10714622241791	Moderado	3.37577465881358	Alto
10763	456851.302	6407407.963	2.11029277340836	Moderado	3.38081562226606	Alto
10764	459351.302	6407407.963	2.11258929843589	Moderado	3.38449479313175	Alto
