ID	X	Y	Zones_multispati	Zones_CPAclasico
2074	444351.30203182	6157407.96293256	IV	IV
2075	446851.30203182	6157407.96293256	IV	IV
2076	449351.30203182	6157407.96293256	IV	IV
2077	451851.30203182	6157407.96293256	IV	IV
2078	454351.30203182	6157407.96293256	IV	IV
2079	456851.30203182	6157407.96293256	IV	IV
2080	459351.30203182	6157407.96293256	IV	IV
2081	461851.30203182	6157407.96293256	IV	IV
2082	464351.30203182	6157407.96293256	IV	IV
2172	306851.30203182	6159907.96293256	IV	IV
2173	309351.30203182	6159907.96293256	IV	IV
2174	311851.30203182	6159907.96293256	IV	IV
2175	314351.30203182	6159907.96293256	IV	IV
2176	316851.30203182	6159907.96293256	IV	IV
2177	319351.30203182	6159907.96293256	IV	IV
2178	321851.30203182	6159907.96293256	IV	IV
2179	324351.30203182	6159907.96293256	IV	IV
2180	326851.30203182	6159907.96293256	IV	IV
2181	329351.30203182	6159907.96293256	IV	IV
2182	331851.30203182	6159907.96293256	IV	IV
2183	334351.30203182	6159907.96293256	IV	IV
2184	336851.30203182	6159907.96293256	IV	IV
2185	339351.30203182	6159907.96293256	IV	IV
2186	341851.30203182	6159907.96293256	IV	IV
2187	344351.30203182	6159907.96293256	IV	IV
2188	346851.30203182	6159907.96293256	IV	IV
2189	349351.30203182	6159907.96293256	IV	IV
2190	351851.30203182	6159907.96293256	IV	IV
2191	354351.30203182	6159907.96293256	IV	IV
2192	356851.30203182	6159907.96293256	IV	IV
2193	359351.30203182	6159907.96293256	IV	IV
2194	361851.30203182	6159907.96293256	IV	IV
2195	364351.30203182	6159907.96293256	IV	IV
2196	366851.30203182	6159907.96293256	IV	IV
2197	369351.30203182	6159907.96293256	IV	IV
2198	371851.30203182	6159907.96293256	IV	IV
2199	374351.30203182	6159907.96293256	IV	IV
2200	376851.30203182	6159907.96293256	IV	IV
2201	379351.30203182	6159907.96293256	IV	IV
2202	381851.30203182	6159907.96293256	IV	IV
2203	384351.30203182	6159907.96293256	IV	IV
2204	386851.30203182	6159907.96293256	IV	IV
2205	389351.30203182	6159907.96293256	IV	IV
2206	391851.30203182	6159907.96293256	IV	IV
2207	394351.30203182	6159907.96293256	IV	IV
2208	396851.30203182	6159907.96293256	IV	IV
2209	399351.30203182	6159907.96293256	IV	IV
2210	401851.30203182	6159907.96293256	IV	IV
2211	404351.30203182	6159907.96293256	IV	IV
2212	406851.30203182	6159907.96293256	IV	IV
2213	409351.30203182	6159907.96293256	IV	IV
2214	411851.30203182	6159907.96293256	IV	IV
2215	414351.30203182	6159907.96293256	IV	IV
2216	416851.30203182	6159907.96293256	IV	IV
2217	419351.30203182	6159907.96293256	IV	IV
2218	421851.30203182	6159907.96293256	IV	IV
2219	424351.30203182	6159907.96293256	IV	IV
2220	426851.30203182	6159907.96293256	IV	IV
2221	429351.30203182	6159907.96293256	IV	IV
2222	431851.30203182	6159907.96293256	IV	IV
2223	434351.30203182	6159907.96293256	IV	IV
2224	436851.30203182	6159907.96293256	IV	IV
2225	439351.30203182	6159907.96293256	IV	IV
2226	441851.30203182	6159907.96293256	IV	IV
2227	444351.30203182	6159907.96293256	IV	IV
2228	446851.30203182	6159907.96293256	IV	IV
2229	449351.30203182	6159907.96293256	IV	IV
2230	451851.30203182	6159907.96293256	IV	IV
2231	454351.30203182	6159907.96293256	IV	IV
2232	456851.30203182	6159907.96293256	IV	IV
2233	459351.30203182	6159907.96293256	IV	IV
2234	461851.30203182	6159907.96293256	IV	IV
2235	464351.30203182	6159907.96293256	IV	IV
2325	306851.30203182	6162407.96293256	IV	IV
2326	309351.30203182	6162407.96293256	IV	IV
2327	311851.30203182	6162407.96293256	IV	IV
2328	314351.30203182	6162407.96293256	IV	IV
2329	316851.30203182	6162407.96293256	IV	IV
2330	319351.30203182	6162407.96293256	IV	IV
2331	321851.30203182	6162407.96293256	IV	IV
2332	324351.30203182	6162407.96293256	IV	IV
2333	326851.30203182	6162407.96293256	IV	IV
2334	329351.30203182	6162407.96293256	IV	IV
2335	331851.30203182	6162407.96293256	IV	IV
2336	334351.30203182	6162407.96293256	IV	IV
2337	336851.30203182	6162407.96293256	IV	IV
2338	339351.30203182	6162407.96293256	IV	IV
2339	341851.30203182	6162407.96293256	IV	IV
2340	344351.30203182	6162407.96293256	IV	IV
2341	346851.30203182	6162407.96293256	IV	IV
2342	349351.30203182	6162407.96293256	IV	IV
2343	351851.30203182	6162407.96293256	IV	IV
2344	354351.30203182	6162407.96293256	IV	IV
2345	356851.30203182	6162407.96293256	IV	IV
2346	359351.30203182	6162407.96293256	IV	IV
2347	361851.30203182	6162407.96293256	IV	IV
2348	364351.30203182	6162407.96293256	IV	IV
2349	366851.30203182	6162407.96293256	IV	IV
2350	369351.30203182	6162407.96293256	IV	IV
2351	371851.30203182	6162407.96293256	IV	IV
2352	374351.30203182	6162407.96293256	IV	IV
2353	376851.30203182	6162407.96293256	IV	IV
2354	379351.30203182	6162407.96293256	IV	IV
2355	381851.30203182	6162407.96293256	IV	IV
2356	384351.30203182	6162407.96293256	IV	IV
2357	386851.30203182	6162407.96293256	IV	IV
2358	389351.30203182	6162407.96293256	IV	IV
2359	391851.30203182	6162407.96293256	IV	IV
2360	394351.30203182	6162407.96293256	IV	IV
2361	396851.30203182	6162407.96293256	IV	IV
2362	399351.30203182	6162407.96293256	IV	IV
2363	401851.30203182	6162407.96293256	IV	IV
2364	404351.30203182	6162407.96293256	IV	IV
2365	406851.30203182	6162407.96293256	IV	IV
2366	409351.30203182	6162407.96293256	IV	IV
2367	411851.30203182	6162407.96293256	IV	IV
2368	414351.30203182	6162407.96293256	IV	IV
2369	416851.30203182	6162407.96293256	IV	IV
2370	419351.30203182	6162407.96293256	IV	IV
2371	421851.30203182	6162407.96293256	IV	IV
2372	424351.30203182	6162407.96293256	IV	IV
2373	426851.30203182	6162407.96293256	IV	IV
2374	429351.30203182	6162407.96293256	IV	IV
2375	431851.30203182	6162407.96293256	IV	IV
2376	434351.30203182	6162407.96293256	IV	IV
2377	436851.30203182	6162407.96293256	IV	IV
2378	439351.30203182	6162407.96293256	IV	IV
2379	441851.30203182	6162407.96293256	IV	IV
2380	444351.30203182	6162407.96293256	IV	IV
2381	446851.30203182	6162407.96293256	IV	IV
2382	449351.30203182	6162407.96293256	IV	IV
2383	451851.30203182	6162407.96293256	IV	IV
2384	454351.30203182	6162407.96293256	IV	IV
2385	456851.30203182	6162407.96293256	IV	IV
2386	459351.30203182	6162407.96293256	IV	IV
2387	461851.30203182	6162407.96293256	IV	IV
2388	464351.30203182	6162407.96293256	IV	IV
2478	306851.30203182	6164907.96293256	IV	IV
2479	309351.30203182	6164907.96293256	IV	IV
2480	311851.30203182	6164907.96293256	IV	IV
2481	314351.30203182	6164907.96293256	IV	IV
2482	316851.30203182	6164907.96293256	IV	IV
2483	319351.30203182	6164907.96293256	IV	IV
2484	321851.30203182	6164907.96293256	IV	IV
2485	324351.30203182	6164907.96293256	IV	IV
2486	326851.30203182	6164907.96293256	IV	IV
2487	329351.30203182	6164907.96293256	IV	IV
2488	331851.30203182	6164907.96293256	IV	IV
2489	334351.30203182	6164907.96293256	IV	IV
2490	336851.30203182	6164907.96293256	IV	IV
2491	339351.30203182	6164907.96293256	IV	IV
2492	341851.30203182	6164907.96293256	IV	IV
2493	344351.30203182	6164907.96293256	IV	IV
2494	346851.30203182	6164907.96293256	IV	IV
2495	349351.30203182	6164907.96293256	IV	IV
2496	351851.30203182	6164907.96293256	IV	IV
2497	354351.30203182	6164907.96293256	IV	IV
2498	356851.30203182	6164907.96293256	IV	IV
2499	359351.30203182	6164907.96293256	IV	IV
2500	361851.30203182	6164907.96293256	IV	IV
2501	364351.30203182	6164907.96293256	IV	IV
2502	366851.30203182	6164907.96293256	IV	IV
2503	369351.30203182	6164907.96293256	IV	IV
2504	371851.30203182	6164907.96293256	IV	IV
2505	374351.30203182	6164907.96293256	IV	IV
2506	376851.30203182	6164907.96293256	IV	IV
2507	379351.30203182	6164907.96293256	IV	IV
2508	381851.30203182	6164907.96293256	IV	IV
2509	384351.30203182	6164907.96293256	IV	IV
2510	386851.30203182	6164907.96293256	IV	IV
2511	389351.30203182	6164907.96293256	IV	IV
2512	391851.30203182	6164907.96293256	IV	IV
2513	394351.30203182	6164907.96293256	IV	IV
2514	396851.30203182	6164907.96293256	IV	IV
2515	399351.30203182	6164907.96293256	IV	IV
2516	401851.30203182	6164907.96293256	IV	IV
2517	404351.30203182	6164907.96293256	IV	IV
2518	406851.30203182	6164907.96293256	IV	IV
2519	409351.30203182	6164907.96293256	IV	IV
2520	411851.30203182	6164907.96293256	IV	IV
2521	414351.30203182	6164907.96293256	IV	IV
2522	416851.30203182	6164907.96293256	IV	IV
2523	419351.30203182	6164907.96293256	IV	IV
2524	421851.30203182	6164907.96293256	IV	IV
2525	424351.30203182	6164907.96293256	IV	IV
